Date,GiaDieuChinh,Close,ThayDoi,Volume,GiaTriKhopLenh,KLThoaThuan,GtThoaThuan,Open,High,Low
2012-02-23,4.2,4200.0,-0.2(-4.55 %),6200,26650000,0,0,4400.0,4400.0,4200.0
2012-02-24,4.0,4000.0,-0.2(-4.76 %),9630,39529000,0,0,4400.0,4400.0,4000.0
2012-02-27,3.9,3900.0,-0.1(-2.50 %),1230,5071000,0,0,4200.0,4200.0,3900.0
2012-02-28,3.8,3800.0,-0.1(-2.56 %),320,1278000,0,0,4000.0,4000.0,3800.0
2012-02-29,3.8,3800.0,0(0.00 %),0,0,0,0,3800.0,3800.0,3800.0
2012-03-01,3.9,3900.0,0.1(2.63 %),2000,7800000,0,0,3900.0,3900.0,3900.0
2012-03-02,4.0,4000.0,0.1(2.56 %),470,1880000,0,0,4000.0,4000.0,4000.0
2012-03-05,4.2,4200.0,0.2(5.00 %),18200,76440000,0,0,4200.0,4200.0,4200.0
2012-03-06,4.4,4400.0,0.2(4.76 %),21010,92244000,0,0,4400.0,4400.0,4300.0
2012-03-07,4.6,4600.0,0.2(4.55 %),8440,38140000,0,0,4600.0,4600.0,4400.0
2012-03-08,4.8,4800.0,0.2(4.35 %),11090,51403000,0,0,4800.0,4800.0,4400.0
2012-03-09,5.0,5000.0,0.2(4.17 %),8370,41543000,0,0,4900.0,5000.0,4600.0
2012-03-12,4.9,4900.0,-0.1(-2.00 %),6310,32489000,0,0,5200.0,5200.0,4900.0
2012-03-13,4.8,4800.0,-0.1(-2.04 %),1640,7710000,0,0,4700.0,4800.0,4700.0
2012-03-14,4.6,4600.0,-0.2(-4.17 %),2200,10220000,0,0,5000.0,5000.0,4600.0
2012-03-15,4.6,4600.0,0(0.00 %),740,3333000,0,0,4400.0,4600.0,4400.0
2012-03-16,4.6,4600.0,0(0.00 %),17570,78513000,0,0,4600.0,4600.0,4400.0
2012-03-19,4.6,4600.0,0(0.00 %),7640,33628000,0,0,4600.0,4600.0,4400.0
2012-03-20,4.6,4600.0,0(0.00 %),3550,15677000,0,0,4500.0,4600.0,4400.0
2012-03-21,4.5,4500.0,-0.1(-2.17 %),3190,14445000,0,0,4600.0,4700.0,4500.0
2012-03-22,4.5,4500.0,0(0.00 %),2050,9120000,0,0,4400.0,4500.0,4400.0
2012-03-23,4.7,4700.0,0.2(4.44 %),4070,18914000,0,0,4400.0,4700.0,4400.0
2012-03-26,4.9,4900.0,0.2(4.26 %),13890,67004000,0,0,4900.0,4900.0,4600.0
2012-03-27,5.1,5100.0,0.2(4.08 %),15730,79624000,0,0,4900.0,5100.0,4800.0
2012-03-28,5.3,5300.0,0.2(3.92 %),17280,91526000,0,0,5200.0,5300.0,5200.0
2012-03-29,5.1,5100.0,-0.2(-3.77 %),9740,50759000,0,0,5500.0,5500.0,5100.0
2012-03-30,5.1,5100.0,0(0.00 %),19970,99428000,0,0,5100.0,5200.0,4900.0
2012-04-03,5.1,5100.0,0(0.00 %),1930,9843000,0,0,5100.0,5100.0,5100.0
2012-04-04,5.1,5100.0,0(0.00 %),790,3927000,0,0,5100.0,5100.0,4900.0
2012-04-05,5.1,5100.0,0(0.00 %),2040,10286000,0,0,5000.0,5100.0,4900.0
2012-04-06,5.1,5100.0,0(0.00 %),2050,10249000,0,0,4900.0,5100.0,4900.0
2012-04-09,5.0,5000.0,-0.1(-1.96 %),2250,11245000,0,0,4900.0,5000.0,4900.0
2012-04-10,5.0,5000.0,0(0.00 %),1200,6000000,0,0,5000.0,5000.0,5000.0
2012-04-11,5.2,5200.0,0.2(4.00 %),13490,70138000,0,0,5200.0,5200.0,5100.0
2012-04-12,5.4,5400.0,0.2(3.85 %),5120,27648000,0,0,5400.0,5400.0,5400.0
2012-04-13,5.6,5600.0,0.2(3.70 %),9510,53255000,0,0,5600.0,5600.0,5500.0
2012-04-16,5.8,5800.0,0.2(3.57 %),4560,26238000,0,0,5600.0,5800.0,5600.0
2012-04-17,6.0,6000.0,0.2(3.45 %),9510,57060000,0,0,6000.0,6000.0,6000.0
2012-04-18,6.3,6300.0,0.3(5.00 %),3960,24808000,0,0,6200.0,6300.0,6200.0
2012-04-19,6.6,6600.0,0.3(4.76 %),5800,38277000,0,0,6600.0,6600.0,6500.0
2012-04-20,6.8,6800.0,0.2(3.03 %),820,5176000,0,0,6800.0,6800.0,6300.0
2012-04-23,6.5,6500.0,-0.3(-4.41 %),1240,8078000,0,0,6800.0,6800.0,6500.0
2012-04-24,6.2,6200.0,-0.3(-4.62 %),3590,22258000,0,0,6200.0,6200.0,6200.0
2012-04-25,6.3,6300.0,0.1(1.61 %),5090,30840000,0,0,5900.0,6400.0,5900.0
2012-04-26,6.0,6000.0,-0.3(-4.76 %),4700,28209000,0,0,6000.0,6100.0,6000.0
2012-04-27,6.0,6000.0,0(0.00 %),3220,19116000,0,0,5800.0,6000.0,5800.0
2012-05-02,6.3,6300.0,0.3(5.00 %),20680,129234000,0,0,6300.0,6300.0,6100.0
2012-05-03,6.6,6600.0,0.3(4.76 %),3780,24948000,0,0,6600.0,6600.0,6600.0
2012-05-04,6.5,6500.0,-0.1(-1.52 %),2200,13935000,0,0,6300.0,6600.0,6300.0
2012-05-07,6.5,6500.0,0(0.00 %),3830,24875000,0,0,6500.0,6500.0,6400.0
2012-05-08,6.2,6200.0,-0.3(-4.62 %),6050,37549000,0,0,6400.0,6400.0,6200.0
2012-05-09,6.0,6000.0,-0.2(-3.23 %),2730,16606000,0,0,6200.0,6200.0,6000.0
2012-05-10,6.3,6300.0,0.3(5.00 %),14880,93519000,0,0,6000.0,6300.0,6000.0
2012-05-11,6.5,6500.0,0.2(3.17 %),7340,47817000,0,0,6400.0,6600.0,6400.0
2012-05-14,6.2,6200.0,-0.3(-4.62 %),1720,10814000,0,0,6500.0,6500.0,6200.0
2012-05-15,5.9,5900.0,-0.3(-4.84 %),610,3599000,0,0,5900.0,5900.0,5900.0
2012-05-16,5.9,5900.0,0(0.00 %),4120,23488000,0,0,5700.0,5900.0,5700.0
2012-05-17,6.0,6000.0,0.1(1.69 %),120,709000,0,0,5900.0,6000.0,5900.0
2012-05-18,5.7,5700.0,-0.3(-5.00 %),330,1947000,0,0,6000.0,6000.0,5700.0
2012-05-21,5.9,5900.0,0.2(3.51 %),280,1652000,0,0,5900.0,5900.0,5900.0
2012-05-22,6.0,6000.0,0.1(1.69 %),5340,31563000,0,0,6100.0,6100.0,5900.0
2012-05-23,6.2,6200.0,0.2(3.33 %),240,1488000,0,0,6200.0,6200.0,6200.0
2012-05-24,5.9,5900.0,-0.3(-4.84 %),150,903000,0,0,6100.0,6100.0,5900.0
2012-05-25,5.7,5700.0,-0.2(-3.39 %),660,3811000,0,0,5800.0,6100.0,5700.0
2012-05-28,5.8,5800.0,0.1(1.75 %),700,3957000,0,0,5900.0,5900.0,5500.0
2012-05-29,5.9,5900.0,0.1(1.72 %),30,177000,0,0,5900.0,5900.0,5900.0
2012-05-30,5.7,5700.0,-0.2(-3.39 %),220,1261000,0,0,6100.0,6100.0,5700.0
2012-05-31,5.9,5900.0,0.2(3.51 %),40,236000,0,0,5900.0,5900.0,5900.0
2012-06-01,6.0,6000.0,0.1(1.69 %),10,60000,0,0,6000.0,6000.0,6000.0
2012-06-04,5.7,5700.0,-0.3(-5.00 %),1360,7752000,0,0,5700.0,5700.0,5700.0
2012-06-05,5.5,5500.0,-0.2(-3.51 %),1160,6380000,0,0,5500.0,5500.0,5500.0
2012-06-06,5.3,5300.0,-0.2(-3.64 %),4290,22749000,0,0,5300.0,5700.0,5300.0
2012-06-07,5.5,5500.0,0.2(3.77 %),190,1011000,0,0,5300.0,5500.0,5300.0
2012-06-08,5.7,5700.0,0.2(3.64 %),70,393000,0,0,5700.0,5700.0,5400.0
2012-06-11,5.7,5700.0,0(0.00 %),0,0,0,0,5700.0,5700.0,5700.0
2012-06-12,5.8,5800.0,0.1(1.75 %),1380,7596000,0,0,5500.0,5800.0,5500.0
2012-06-13,5.8,5800.0,0(0.00 %),120,676000,0,0,5800.0,5800.0,5600.0
2012-06-14,5.8,5800.0,0(0.00 %),210,1178000,0,0,5600.0,5800.0,5600.0
2012-06-15,5.6,5600.0,-0.2(-3.45 %),140,815000,0,0,5800.0,6000.0,5600.0
2012-06-18,5.4,5400.0,-0.2(-3.57 %),2210,11938000,0,0,5800.0,5800.0,5400.0
2012-06-19,5.2,5200.0,-0.2(-3.70 %),1550,8062000,0,0,5400.0,5400.0,5200.0
2012-06-20,5.0,5000.0,-0.2(-3.85 %),2980,14900000,0,0,5000.0,5000.0,5000.0
2012-06-21,5.0,5000.0,0(0.00 %),680,3340000,0,0,4900.0,5000.0,4900.0
2012-06-22,5.0,5000.0,0(0.00 %),2860,14032000,0,0,4800.0,5000.0,4800.0
2012-06-25,5.1,5100.0,0.1(2.00 %),420,2019000,0,0,4800.0,5100.0,4800.0
2012-06-26,4.9,4900.0,-0.2(-3.92 %),170,833000,0,0,4900.0,4900.0,4900.0
2012-06-27,5.1,5100.0,0.2(4.08 %),230,1085000,0,0,4700.0,5100.0,4700.0
2012-06-28,5.1,5100.0,0(0.00 %),0,0,0,0,5100.0,5100.0,5100.0
2012-06-29,5.1,5100.0,0(0.00 %),1340,6574000,0,0,4900.0,5100.0,4900.0
2012-07-02,5.1,5100.0,0(0.00 %),780,3828000,0,0,4900.0,5100.0,4900.0
2012-07-03,4.9,4900.0,-0.2(-3.92 %),1180,5782000,0,0,4900.0,4900.0,4900.0
2012-07-04,5.1,5100.0,0.2(4.08 %),20,102000,0,0,5100.0,5100.0,5100.0
2012-07-05,5.1,5100.0,0(0.00 %),0,0,0,0,5100.0,5100.0,5100.0
2012-07-06,5.1,5100.0,0(0.00 %),70,355000,0,0,4900.0,5100.0,4900.0
2012-07-09,4.9,4900.0,-0.2(-3.92 %),210,1029000,0,0,4900.0,4900.0,4900.0
2012-07-10,5.1,5100.0,0.2(4.08 %),100,1000000,0,0,5100.0,5100.0,5100.0
2012-07-11,5.1,5100.0,0(0.00 %),180,918000,0,0,5100.0,5100.0,5100.0
2012-07-12,5.2,5200.0,0.1(1.96 %),1050,5459000,0,0,5100.0,5200.0,5100.0
2012-07-13,5.3,5300.0,0.1(1.92 %),6370,32791000,0,0,5000.0,5300.0,5000.0
2012-07-16,5.1,5100.0,-0.2(-3.77 %),1300,6630000,0,0,5100.0,5100.0,5100.0
2012-07-17,5.1,5100.0,0(0.00 %),450,2209000,0,0,4900.0,5100.0,4900.0
2012-07-18,5.1,5100.0,0(0.00 %),760,3726000,0,0,4900.0,5100.0,4900.0
2012-07-19,5.1,5100.0,0(0.00 %),0,0,0,0,5100.0,5100.0,5100.0
2012-07-20,5.0,5000.0,-0.1(-1.96 %),9240,46910000,0,0,4900.0,5300.0,4900.0
2012-07-23,4.8,4800.0,-0.2(-4.00 %),710,3412000,0,0,4800.0,5200.0,4800.0
2012-07-24,5.0,5000.0,0.2(4.17 %),10,50000,0,0,5000.0,5000.0,5000.0
2012-07-25,5.2,5200.0,0.2(4.00 %),10,52000,0,0,5200.0,5200.0,5200.0
2012-07-26,5.0,5000.0,-0.2(-3.85 %),3150,15767000,0,0,5000.0,5100.0,5000.0
2012-07-27,4.8,4800.0,-0.2(-4.00 %),5910,29368000,0,0,5000.0,5000.0,4800.0
2012-07-30,5.0,5000.0,0.2(4.17 %),1430,7150000,0,0,5000.0,5000.0,5000.0
2012-07-31,5.0,5000.0,0(0.00 %),1430,7107000,0,0,4900.0,5000.0,4900.0
2012-08-01,5.0,5000.0,0(0.00 %),1610,7940000,0,0,5000.0,5000.0,4900.0
2012-08-02,4.8,4800.0,-0.2(-4.00 %),3760,19173000,0,0,5100.0,5100.0,4800.0
2012-08-03,5.0,5000.0,0.2(4.17 %),210,990000,0,0,4700.0,5000.0,4700.0
2012-08-06,4.8,4800.0,-0.2(-4.00 %),110,546000,0,0,5000.0,5000.0,4800.0
2012-08-07,5.0,5000.0,0.2(4.17 %),2430,12002000,0,0,5000.0,5000.0,4600.0
2012-08-08,4.8,4800.0,-0.2(-4.00 %),5480,26304000,0,0,4800.0,4800.0,4800.0
2012-08-09,4.8,4800.0,0(0.00 %),30,145000,0,0,4700.0,5000.0,4700.0
2012-08-10,4.7,4700.0,-0.1(-2.08 %),2040,9963000,0,0,4800.0,5000.0,4700.0
2012-08-13,4.9,4900.0,0.2(4.26 %),20,96000,0,0,4700.0,4900.0,4700.0
2012-08-14,5.0,5000.0,0.1(2.04 %),20,100000,0,0,5000.0,5000.0,5000.0
2012-08-15,5.1,5100.0,0.1(2.00 %),30,149000,0,0,4800.0,5100.0,4800.0
2012-08-16,5.2,5200.0,0.1(1.96 %),40,200000,0,0,5000.0,5200.0,4900.0
2012-08-17,5.2,5200.0,0(0.00 %),26200,131054000,0,0,5200.0,5200.0,5000.0
2012-08-20,5.2,5200.0,0(0.00 %),0,0,0,0,5200.0,5200.0,5200.0
2012-08-21,5.2,5200.0,0(0.00 %),180,906000,0,0,5200.0,5200.0,5000.0
2012-08-22,5.0,5000.0,-0.2(-3.85 %),150,750000,0,0,5000.0,5000.0,5000.0
2012-08-23,4.8,4800.0,-0.2(-4.00 %),80,384000,0,0,4800.0,4800.0,4800.0
2012-08-24,5.0,5000.0,0.2(4.17 %),10,50000,0,0,5000.0,5000.0,5000.0
2012-08-27,5.1,5100.0,0.1(2.00 %),2860,14096000,0,0,5200.0,5200.0,4800.0
2012-08-28,4.9,4900.0,-0.2(-3.92 %),120,588000,0,0,4900.0,4900.0,4900.0
2012-08-29,4.7,4700.0,-0.2(-4.08 %),1000,4700000,0,0,4700.0,4700.0,4700.0
2012-08-30,4.9,4900.0,0.2(4.26 %),110,519000,0,0,4900.0,4900.0,4500.0
2012-08-31,4.8,4800.0,-0.1(-2.04 %),220,1036000,0,0,4700.0,4800.0,4700.0
2012-09-04,4.9,4900.0,0.1(2.08 %),2260,11292000,0,0,5000.0,5000.0,4800.0
2012-09-05,5.1,5100.0,0.2(4.08 %),510,2451000,0,0,4800.0,5100.0,4800.0
2012-09-06,5.0,5000.0,-0.1(-1.96 %),8760,42925000,0,0,4900.0,5000.0,4900.0
2012-09-07,5.0,5000.0,0(0.00 %),1510,7250000,0,0,4800.0,5000.0,4800.0
2012-09-10,5.0,5000.0,0(0.00 %),1010,4850000,0,0,4800.0,5000.0,4800.0
2012-09-11,4.8,4800.0,-0.2(-4.00 %),1530,7344000,0,0,4800.0,4800.0,4800.0
2012-09-12,4.8,4800.0,0(0.00 %),4120,18956000,0,0,4600.0,4800.0,4600.0
2012-09-13,4.6,4600.0,-0.2(-4.17 %),1500,6900000,0,0,4600.0,4600.0,4600.0
2012-09-14,4.4,4400.0,-0.2(-4.35 %),10,44000,0,0,4400.0,4400.0,4400.0
2012-09-17,4.2,4200.0,-0.2(-4.55 %),580,2604000,0,0,4500.0,4600.0,4200.0
2012-09-18,4.4,4400.0,0.2(4.76 %),1580,6376000,0,0,4000.0,4400.0,4000.0
2012-09-19,4.6,4600.0,0.2(4.55 %),610,2606000,0,0,4200.0,4600.0,4200.0
2012-09-20,4.5,4500.0,-0.1(-2.17 %),320,1454000,0,0,4600.0,4600.0,4400.0
2012-09-21,4.3,4300.0,-0.2(-4.44 %),100,430000,0,0,4300.0,4300.0,4300.0
2012-09-24,4.1,4100.0,-0.2(-4.65 %),920,3823000,0,0,4200.0,4200.0,4100.0
2012-09-25,4.0,4000.0,-0.1(-2.44 %),4300,17200000,0,0,4000.0,4000.0,4000.0
2012-09-26,4.2,4200.0,0.2(5.00 %),960,3660000,0,0,3800.0,4200.0,3800.0
2012-09-27,4.0,4000.0,-0.2(-4.76 %),1020,4081000,0,0,4000.0,4100.0,4000.0
2012-09-28,4.0,4000.0,0(0.00 %),0,0,0,0,4000.0,4000.0,4000.0
2012-10-01,4.0,4000.0,0(0.00 %),10,40000,0,0,4000.0,4000.0,4000.0
2012-10-02,4.2,4200.0,0.2(5.00 %),2010,7642000,0,0,3800.0,4200.0,3800.0
2012-10-03,4.3,4300.0,0.1(2.38 %),110,443000,0,0,4000.0,4300.0,4000.0
2012-10-04,4.1,4100.0,-0.2(-4.65 %),1100,4510000,0,0,4100.0,4100.0,4100.0
2012-10-05,3.9,3900.0,-0.2(-4.88 %),21000,81900000,0,0,3900.0,3900.0,3900.0
2012-10-08,4.0,4000.0,0.1(2.56 %),20,80000,0,0,4000.0,4000.0,4000.0
2012-10-09,4.2,4200.0,0.2(5.00 %),20,84000,0,0,4200.0,4200.0,4200.0
2012-10-10,4.4,4400.0,0.2(4.76 %),30,132000,0,0,4400.0,4400.0,4400.0
2012-10-11,4.4,4400.0,0(0.00 %),0,0,0,0,4400.0,4400.0,4400.0
2012-10-12,4.2,4200.0,-0.2(-4.55 %),30,126000,0,0,4200.0,4200.0,4200.0
2012-10-15,4.3,4300.0,0.1(2.38 %),210,843000,0,0,4000.0,4300.0,4000.0
2012-10-16,4.1,4100.0,-0.2(-4.65 %),70,287000,0,0,4100.0,4100.0,4100.0
2012-10-17,4.3,4300.0,0.2(4.88 %),3830,15162000,0,0,4000.0,4300.0,3900.0
2012-10-18,4.5,4500.0,0.2(4.65 %),80,356000,0,0,4100.0,4500.0,4100.0
2012-10-19,4.3,4300.0,-0.2(-4.44 %),10,43000,0,0,4300.0,4300.0,4300.0
2012-10-22,4.5,4500.0,0.2(4.65 %),130,585000,0,0,4500.0,4500.0,4500.0
2012-10-23,4.7,4700.0,0.2(4.44 %),10,47000,0,0,4700.0,4700.0,4700.0
2012-10-24,4.5,4500.0,-0.2(-4.26 %),20,93000,0,0,4800.0,4800.0,4500.0
2012-10-25,4.3,4300.0,-0.2(-4.44 %),10,43000,0,0,4300.0,4300.0,4300.0
2012-10-26,4.1,4100.0,-0.2(-4.65 %),340,1398000,0,0,4100.0,4300.0,4100.0
2012-10-29,4.1,4100.0,0(0.00 %),630,2459000,0,0,3900.0,4100.0,3900.0
2012-10-30,3.9,3900.0,-0.2(-4.88 %),6380,24882000,0,0,3900.0,3900.0,3900.0
2012-10-31,3.8,3800.0,-0.1(-2.56 %),520,1976000,0,0,3800.0,3800.0,3800.0
2012-11-01,3.8,3800.0,0(0.00 %),20,76000,0,0,3800.0,3800.0,3800.0
2012-11-02,3.8,3800.0,0(0.00 %),400,1520000,0,0,3800.0,3800.0,3800.0
2012-11-05,3.8,3800.0,0(0.00 %),0,0,0,0,3800.0,3800.0,3800.0
2012-11-06,3.7,3700.0,-0.1(-2.63 %),1400,5180000,0,0,3700.0,3700.0,3700.0
2012-11-07,3.8,3800.0,0.1(2.70 %),1000,3800000,0,0,3800.0,3800.0,3800.0
2012-11-08,3.9,3900.0,0.1(2.63 %),260,1014000,0,0,3900.0,3900.0,3900.0
2012-11-09,3.8,3800.0,-0.1(-2.56 %),10,38000,0,0,3800.0,3800.0,3800.0
2012-11-12,3.9,3900.0,0.1(2.63 %),1710,6429000,0,0,3800.0,3900.0,3700.0
2012-11-13,4.0,4000.0,0.1(2.56 %),710,2702000,0,0,3800.0,4000.0,3800.0
2012-11-14,4.0,4000.0,0(0.00 %),0,0,0,0,4000.0,4000.0,4000.0
2012-11-15,4.2,4200.0,0.2(5.00 %),170,710000,0,0,4200.0,4200.0,3800.0
2012-11-16,4.0,4000.0,-0.2(-4.76 %),40,160000,0,0,4000.0,4000.0,4000.0
2012-11-19,4.0,4000.0,0(0.00 %),0,0,0,0,4000.0,4000.0,4000.0
2012-11-20,3.8,3800.0,-0.2(-5.00 %),10,38000,0,0,3800.0,3800.0,3800.0
2012-11-21,3.9,3900.0,0.1(2.63 %),50,187000,0,0,3700.0,3900.0,3700.0
2012-11-22,3.9,3900.0,0(0.00 %),0,0,0,0,3900.0,3900.0,3900.0
2012-11-23,3.8,3800.0,-0.1(-2.56 %),540,2052000,0,0,3800.0,3800.0,3800.0
2012-11-26,3.7,3700.0,-0.1(-2.63 %),200,740000,0,0,3700.0,3700.0,3700.0
2012-11-27,3.6,3600.0,-0.1(-2.70 %),370,1342000,0,0,3700.0,3700.0,3600.0
2012-11-28,3.6,3600.0,0(0.00 %),0,0,0,0,3600.0,3600.0,3600.0
2012-11-29,3.5,3500.0,-0.1(-2.78 %),410,1437000,0,0,3700.0,3700.0,3500.0
2012-11-30,3.5,3500.0,0(0.00 %),0,0,0,0,3500.0,3500.0,3500.0
2012-12-03,3.5,3500.0,0(0.00 %),0,0,0,0,3500.0,3500.0,3500.0
2012-12-04,3.6,3600.0,0.1(2.86 %),10,36000,0,0,3600.0,3600.0,3600.0
2012-12-05,3.6,3600.0,0(0.00 %),0,0,0,0,3600.0,3600.0,3600.0
2012-12-06,3.6,3600.0,0(0.00 %),0,0,0,0,3600.0,3600.0,3600.0
2012-12-07,3.7,3700.0,0.1(2.78 %),240,842000,0,0,3500.0,3700.0,3500.0
2012-12-10,3.7,3700.0,0(0.00 %),0,0,0,0,3700.0,3700.0,3700.0
2012-12-11,3.7,3700.0,0(0.00 %),0,0,0,0,3700.0,3700.0,3700.0
2012-12-12,3.8,3800.0,0.1(2.70 %),750,2846000,0,0,3800.0,3800.0,3600.0
2012-12-13,3.7,3700.0,-0.1(-2.63 %),470,1739000,0,0,3700.0,3700.0,3700.0
2012-12-14,3.6,3600.0,-0.1(-2.70 %),1860,6696000,0,0,3600.0,3600.0,3600.0
2012-12-17,3.6,3600.0,0(0.00 %),160,577000,0,0,3700.0,3700.0,3600.0
2012-12-18,3.6,3600.0,0(0.00 %),0,0,0,0,3600.0,3600.0,3600.0
2012-12-19,3.6,3600.0,0(0.00 %),0,0,0,0,3600.0,3600.0,3600.0
2012-12-20,3.6,3600.0,0(0.00 %),0,0,0,0,3600.0,3600.0,3600.0
2012-12-21,3.7,3700.0,0.1(2.78 %),500,1850000,0,0,3700.0,3700.0,3700.0
2012-12-24,3.7,3700.0,0(0.00 %),3810,14097000,0,0,3700.0,3700.0,3700.0
2012-12-25,3.8,3800.0,0.1(2.70 %),730,2730000,0,0,3600.0,3800.0,3600.0
2012-12-26,3.9,3900.0,0.1(2.63 %),770,2970000,0,0,3800.0,3900.0,3800.0
2012-12-27,4.0,4000.0,0.1(2.56 %),1090,4360000,0,0,4000.0,4000.0,4000.0
2012-12-28,4.2,4200.0,0.2(5.00 %),1030,4120000,0,0,4000.0,4200.0,3800.0
2013-01-02,4.4,4400.0,0.2(4.76 %),280,1232000,0,0,4400.0,4400.0,4400.0
2013-01-03,4.4,4400.0,0(0.00 %),140,598000,0,0,4500.0,4500.0,4200.0
2013-01-04,4.5,4500.0,0.1(2.27 %),10,45000,0,0,4500.0,4500.0,4500.0
2013-01-07,4.7,4700.0,0.2(4.44 %),10,47000,0,0,4700.0,4700.0,4700.0
2013-01-08,4.5,4500.0,-0.2(-4.26 %),220,1011000,0,0,4600.0,4600.0,4500.0
2013-01-09,4.5,4500.0,0(0.00 %),5120,22050000,0,0,4300.0,4500.0,4300.0
2013-01-10,4.7,4700.0,0.2(4.44 %),10,47000,0,0,4700.0,4700.0,4700.0
2013-01-11,4.9,4900.0,0.2(4.26 %),20,98000,0,0,4900.0,4900.0,4900.0
2013-01-14,5.1,5100.0,0.2(4.08 %),2180,11118000,0,0,5100.0,5100.0,5100.0
2013-01-15,4.9,4900.0,-0.2(-3.92 %),20,103000,0,0,5400.0,5400.0,4900.0
2013-01-16,5.2,5200.0,0.3(6.12 %),17750,92300000,0,0,5200.0,5200.0,5200.0
2013-01-17,5.4,5400.0,0.2(3.85 %),1060,5322000,0,0,5000.0,5500.0,5000.0
2013-01-18,5.6,5600.0,0.2(3.70 %),10,56000,0,0,5600.0,5600.0,5600.0
2013-01-21,5.9,5900.0,0.3(5.36 %),10,59000,0,0,5900.0,5900.0,5900.0
2013-01-22,5.9,5900.0,0(0.00 %),0,0,0,0,5900.0,5900.0,5900.0
2013-01-23,5.5,5500.0,-0.4(-6.78 %),510,2805000,0,0,5500.0,5500.0,5500.0
2013-01-24,5.5,5500.0,0(0.00 %),0,0,0,0,5500.0,5500.0,5500.0
2013-01-25,5.8,5800.0,0.3(5.45 %),10,58000,0,0,5800.0,5800.0,5800.0
2013-01-28,5.7,5700.0,-0.1(-1.72 %),500,2850000,0,0,5700.0,5700.0,5700.0
2013-01-29,5.4,5400.0,-0.3(-5.26 %),350,1890000,0,0,5400.0,5400.0,5400.0
2013-01-30,5.6,5600.0,0.2(3.70 %),30,168000,0,0,5600.0,5600.0,5600.0
2013-01-31,5.3,5300.0,-0.3(-5.36 %),30,159000,0,0,5300.0,5300.0,5300.0
2013-02-01,5.0,5000.0,-0.3(-5.66 %),250,1307000,0,0,5000.0,5600.0,5000.0
2013-02-04,5.3,5300.0,0.3(6.00 %),10,53000,0,0,5300.0,5300.0,5300.0
2013-02-05,5.6,5600.0,0.3(5.66 %),10,56000,0,0,5600.0,5600.0,5600.0
2013-02-06,5.9,5900.0,0.3(5.36 %),4510,25256000,0,0,5600.0,5900.0,5300.0
2013-02-07,6.1,6100.0,0.2(3.39 %),10,61000,0,0,6100.0,6100.0,6100.0
2013-02-08,6.1,6100.0,0(0.00 %),0,0,0,0,6100.0,6100.0,6100.0
2013-02-18,6.1,6100.0,0(0.00 %),5320,31918000,0,0,6000.0,6100.0,5700.0
2013-02-19,6.4,6400.0,0.3(4.92 %),500,2918000,0,0,6000.0,6400.0,5700.0
2013-02-20,6.0,6000.0,-0.4(-6.25 %),160,990000,0,0,6200.0,6200.0,6000.0
2013-02-21,6.3,6300.0,0.3(5.00 %),20,119000,0,0,5600.0,6300.0,5600.0
2013-02-22,5.9,5900.0,-0.4(-6.35 %),360,2124000,0,0,5900.0,5900.0,5900.0
2013-02-25,6.0,6000.0,0.1(1.69 %),60,351000,0,0,5500.0,6000.0,5500.0
2013-02-26,6.0,6000.0,0(0.00 %),30,172000,0,0,5600.0,6000.0,5600.0
2013-02-27,6.0,6000.0,0(0.00 %),0,0,0,0,6000.0,6000.0,6000.0
2013-02-28,6.0,6000.0,0(0.00 %),0,0,0,0,6000.0,6000.0,6000.0
2013-03-01,6.0,6000.0,0(0.00 %),0,0,0,0,6000.0,6000.0,6000.0
2013-03-04,6.0,6000.0,0(0.00 %),0,0,0,0,6000.0,6000.0,6000.0
2013-03-05,5.6,5600.0,-0.4(-6.67 %),10,56000,0,0,5600.0,5600.0,5600.0
2013-03-06,5.3,5300.0,-0.3(-5.36 %),10,53000,0,0,5300.0,5300.0,5300.0
2013-03-07,5.0,5000.0,-0.3(-5.66 %),30,154000,0,0,5200.0,5200.0,5000.0
2013-03-08,5.3,5300.0,0.3(6.00 %),20,100000,0,0,4700.0,5300.0,4700.0
2013-03-11,5.4,5400.0,0.1(1.89 %),110,558000,0,0,5000.0,5400.0,5000.0
2013-03-12,5.1,5100.0,-0.3(-5.56 %),110,561000,0,0,5100.0,5100.0,5100.0
2013-03-13,4.8,4800.0,-0.3(-5.88 %),100,480000,0,0,4800.0,4800.0,4800.0
2013-03-14,4.5,4500.0,-0.3(-6.25 %),150,675000,0,0,4500.0,4500.0,4500.0
2013-03-15,4.8,4800.0,0.3(6.67 %),1650,7578000,0,0,4200.0,4800.0,4200.0
2013-03-18,5.1,5100.0,0.3(6.25 %),270,1233000,0,0,4500.0,5100.0,4500.0
2013-03-19,5.0,5000.0,-0.1(-1.96 %),300,1476000,0,0,5100.0,5400.0,4800.0
2013-03-20,4.7,4700.0,-0.3(-6.00 %),2190,10299000,0,0,4700.0,5300.0,4700.0
2013-03-21,4.4,4400.0,-0.3(-6.38 %),110,484000,0,0,4400.0,4400.0,4400.0
2013-03-22,4.1,4100.0,-0.3(-6.82 %),70,287000,0,0,4100.0,4100.0,4100.0
2013-03-25,3.9,3900.0,-0.2(-4.88 %),8020,31282000,0,0,3900.0,4300.0,3900.0
